cybercell@paytm.com,https://paytm.com/events/delhi/experiences/madame-tussauds-delhi/163814
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/cricket/vivo-ipl-2018-playoffs-qualifier-2/166291
cybercell@paytm.com,https://paytm.com/offer/movies/food200/
cybercell@paytm.com,https://paytm.com/offer/movie-pass/
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/all/vivo-ipl-2018-eliminator/165980
cybercell@paytm.com,https://paytm.com/amusement-parks
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/fbb-deals?src=store
cybercell@paytm.com,https://paytm.com/offer/customer-gold-offer/
cybercell@paytm.com,https://paytm.com/offer/foodie/
cybercell@paytm.com,https://paytm.com/shop/h/gift-cards?src=store
cybercell@paytm.com,https://paytm.com/events
cybercell@paytm.com,https://paytm.com/shop/h/deals?src=store
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights
cybercell@paytm.com,https://paytm.com/movies
cybercell@paytm.com,https://paytm.com/shop/p/beat-plastic-pollution-SPIBEAT-PLASTICUNEP90520221B386E0?src=store
cybercell@paytm.com,https://paytm.com/credit-card-bill-payment
cybercell@paytm.com,https://paytm.com/devotion
cybercell@paytm.com,https://paytm.com/toll-tag-recharge
cybercell@paytm.com,https://paytm.com/municipal-payments
cybercell@paytm.com,https://paytm.com/google-play-gift-card-recharge
cybercell@paytm.com,https://paytm.com/challan-bill-payment
cybercell@paytm.com,https://paytm.com/water-bill-payment
cybercell@paytm.com,https://paytm.com/insurance-premium-payment
cybercell@paytm.com,https://paytm.com/loan-emi-payment
cybercell@paytm.com,https://paytm.com/broadband-bill-payment
cybercell@paytm.com,https://paytm.com/gas-bill-payment
cybercell@paytm.com,https://paytm.com/datacard-recharge
cybercell@paytm.com,https://paytm.com/cabletv
cybercell@paytm.com,https://paytm.com/dth-recharge
cybercell@paytm.com,https://paytm.com/metro-card-recharge
"sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png,sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png",https://paytm.com/digitalgold
cybercell@paytm.com,https://paytm.com/landline-bill-payment
cybercell@paytm.com,https://paytm.com/electricity-bill-payment
cybercell@paytm.com,https://paytm.com/recharge
"communityaffairs@columbia.edu,communityaffairs@columbia.edu",https://gca.columbia.edu/content/community-scholars
ddc@columbia.edu,https://ddc.college.columbia.edu/
communityaffairs@columbia.edu,https://gca.columbia.edu/
oreilly@ldeo.columbia.edu,http://transportation.columbia.edu/lamont
ciexecs@columbia.edu,http://communityimpact.columbia.edu/
visitorscenter@columbia.edu,https://visit.columbia.edu/
summersessions@columbia.edu,http://summer.sps.columbia.edu/
registrar@columbia.edu,http://registrar.columbia.edu/calendar
cumcgca@columbia.edu,https://www.columbia.edu
cumcgca@columbia.edu,https://www.columbia.edu/content/
peltonmailbag@gmail.com,http://www.espn.com/nba/story/_/id/23527508/kevin-pelton-weekly-mailbag-brad-stevens-superstar-player
logo-doubletruck-80@2x.png,http://www.espn.com/doubletruck/
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/story/_/id/22409835/clemson-tigers-alabama-crimson-tide-top-post-signing-day-way-too-early-2018-top-25
"support@espnplayer.com,support@espnplayer.com",https://www.espnplayer.com/
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/
email,url
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
sites@columbia.edu,https://sites.columbia.edu/
cybercell@paytm.com,https://paytm.com/
jhl2152@columbia.edu,https://freedomandcitizenship.columbia.edu/
username@example.com,https://www.mailman.columbia.edu/harlem-health-promotion-center/about
ddc@columbia.edu,https://ddc.college.columbia.edu/
"communityaffairs@columbia.edu,communityaffairs@columbia.edu",https://gca.columbia.edu/content/community-scholars
"support@espnplayer.com,support@espnplayer.com",https://www.espnplayer.com/
cybercell@paytm.com,https://paytm.com/press
cybercell@paytm.com,https://bugbounty.paytm.com/
"app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com,app.feedback@paytm.com",https://play.google.com/store/apps/details?id=net.one97.paytm
health@columbia.edu,https://health.columbia.edu/content/disability-services
movietickets@paytm.com,https://paytm.com/about-us/our-policies/
cybercell@paytm.com,https://paytm.com/coupons
cybercell@paytm.com,https://paytm.com/datacard-bill-payment
cybercell@paytm.com,https://paytm.com/mobile-bill-payment
cybercell@paytm.com,https://paytm.com/offer/
cybercell@paytm.com,https://paytm.com/offer/bank-transfer/
cybercell@paytm.com,https://paytm.com/offer/hotel-launch/
cybercell@paytm.com,https://paytm.com/amusement-parks/mumbai/theme-park/imagica-theme-park/135
cybercell@paytm.com,https://paytm.com/offer/movies/food200/
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/cricket/vivo-ipl-2018-playoffs-qualifier-2/166291
cybercell@paytm.com,https://paytm.com/offer/movie-pass/
cybercell@paytm.com,https://paytm.com/shop/p/save-up-to-15-on-bill-and-up-to-rs-100-cashback-when-you-pay-using-paytm-at-apollo-pharmacy-DEASAVE-UP-TO-1PAYT4FD1F4CE9?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-200-cashback-when-you-pay-using-paytm-at-grofers-DEAUP-TO-RS-200PAYT464B4DEC7?src=store
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/paytm-grocery-offer?src=store
cybercell@paytm.com,https://paytm.com/shop/p/up-to-rs-300-cashback-when-you-pay-using-paytm-at-bigbasket-DEAUP-TO-RS-300PAYT46891DD3A?src=store
cybercell@paytm.com,https://paytm.com/offer/mother-dairy-rs-170-cashback/
cybercell@paytm.com,https://paytm.com/offer/customer-gold-offer/
cybercell@paytm.com,https://paytm.com/offer/fee100/
cybercell@paytm.com,https://paytm.com/offer/recharge/paydth/
cybercell@paytm.com,https://paytm.com/shop/g/deals-store/fbb-deals?src=store
"event.sports@paytm.com,cybercell@paytm.com",https://paytm.com/events/kolkata/all/vivo-ipl-2018-eliminator/165980
cybercell@paytm.com,https://paytm.com/offer/healthcare-offers/
cybercell@paytm.com,https://paytm.com/amusement-parks
cybercell@paytm.com,https://paytm.com/shop/h/gift-cards?src=store
cybercell@paytm.com,https://paytm.com/offer/recharge/family/
cybercell@paytm.com,https://paytm.com/events
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets
cybercell@paytm.com,https://paytm.com/shop/h/deals?src=store
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights
cybercell@paytm.com,https://paytm.com/movies
cybercell@paytm.com,https://paytm.com/credit-card-bill-payment
cybercell@paytm.com,https://paytm.com/devotion
cybercell@paytm.com,https://paytm.com/toll-tag-recharge
cybercell@paytm.com,https://paytm.com/municipal-payments
cybercell@paytm.com,https://paytm.com/google-play-gift-card-recharge
cybercell@paytm.com,https://paytm.com/water-bill-payment
cybercell@paytm.com,https://paytm.com/challan-bill-payment
cybercell@paytm.com,https://paytm.com/insurance-premium-payment
cybercell@paytm.com,https://paytm.com/broadband-bill-payment
cybercell@paytm.com,https://paytm.com/gas-bill-payment
cybercell@paytm.com,https://paytm.com/loan-emi-payment
cybercell@paytm.com,https://paytm.com/datacard-recharge
cybercell@paytm.com,https://paytm.com/cabletv
communityaffairs@columbia.edu,https://gca.columbia.edu/
cybercell@paytm.com,https://paytm.com/dth-recharge
cybercell@paytm.com,https://paytm.com/metro-card-recharge
cybercell@paytm.com,https://paytm.com/landline-bill-payment
"sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png,sprite-icon@2x38bd9f41b7e53fe62075392e1dbf8d3c.png",https://paytm.com/digitalgold
cybercell@paytm.com,https://paytm.com/electricity-bill-payment
cybercell@paytm.com,https://paytm.com/recharge
ciexecs@columbia.edu,http://communityimpact.columbia.edu/
oreilly@ldeo.columbia.edu,http://transportation.columbia.edu/lamont
registrar@columbia.edu,http://registrar.columbia.edu/calendar
visitorscenter@columbia.edu,https://visit.columbia.edu/
summersessions@columbia.edu,http://summer.sps.columbia.edu/
cumcgca@columbia.edu,https://www.columbia.edu/content/
cumcgca@columbia.edu,https://www.columbia.edu
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",https://www.espn.com/college-football/story/_/id/23565909/jim-harbaugh-take-michigan-wolverines-south-africa-2019
logo-doubletruck-80@2x.png,http://www.espn.com/doubletruck/
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",http://www.espn.com/college-football/story/_/id/22409835/clemson-tigers-alabama-crimson-tide-top-post-signing-day-way-too-early-2018-top-25
"icon-menu-cfb-playoffs-v3@2x.png,icon-menu-cfb-playoffs-v3@2x.png",https://www.espn.com/college-football/
